,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
0,-1228845.3823591063,261616.25398866914,195110.41874256782,-2338394.3147713877,-1791503.2616209658,2042362.0706708436,1912002.1827504248,-770143.1494085784,317901.3399552897,-219415.020133157,3359.9762108511172,192219.59627472452,229236.99922331507,537561.7411123507,-50941.826194903886,-395390.9997725452,128023.49138677906,730321.1718953274,334637.5675241607,375098.4806790033,391895.60933636175,993522.5522567062,477960.01229618164,198274.06424823203,2212295.9852229487,-856480.2606609317,635135.8886968808,127528.12222418189,352907.39977726404,601813.4714018158,-133022.57765323343,117777.2743924052,-43666.435681780014,-673299.6637473991,-1418383.8048816784,231623.06603456236,-2981059.5042511774,1187604.2351614167,123613.56724021239,-1232465.1410807478,1454792.9797020832,-585497.0119133267,-297950.44182082324,-5033120.5531374,288557.8626939845,-539139.7616225359,362516.3818372128,293987.92185775563,483252.7782304749,201004.8838985898,-260951.78379011134,-317641.5684490274,366493.46440920647,,529749.459156972,1138485.7246251854
1,261616.25398866914,-129618.49094503411,-97725.07331390397,783005.8662091647,-112568.12951178524,131809.565341198,245598.62637757827,255788.9447777247,-164365.4162106585,233931.56502144533,-190031.95518108792,-92421.25977479275,-110133.62153769325,-239340.44686119026,115753.70562396395,89472.51161271981,-109599.20432479598,-91248.7814275394,-185676.31516887335,-175248.93125648922,-186802.85020229954,-444168.69005390786,-251043.22863403344,-89412.93241221173,181054.6424045597,531383.039824838,-406630.6128935689,-168772.90188698206,-176718.20625712042,-80207.0119298875,64053.46501251789,-62104.57324700501,28762.800286450358,249600.15426259328,-179035.1989539639,-121683.08875469418,-391252.0298157372,144448.76808880843,-64001.17695973523,-247406.52519585556,-55961.73753352869,411345.5455118492,160062.33696486495,-443641.4085444256,-207648.14991385295,346324.48127824446,-211783.34027908355,-91757.41718087188,-186796.0290751632,65700.92644270524,76688.25935948706,161374.39447832678,-179078.94670133898,,-276907.81246663537,-116227.4220388889
2,195110.41874256782,-97725.07331390397,-73617.79106249611,594359.0497254841,-85223.13791071379,99423.44962945282,178617.81809287396,194128.41680018586,-123494.55164060954,170998.25661718682,-138183.88501450486,-69826.08385287573,-83212.34946182506,-181528.59836659,84317.21459585671,66931.21048378796,-80330.55357325629,-65901.21559881087,-138630.96557019136,-132628.77231688992,-141210.2141162171,-336829.44976653793,-188358.8346842318,-67781.49954316822,133207.4147512219,393486.15438139194,-300592.741500308,-123176.63157171215,-133127.31577632588,-58182.166433169165,48389.56688522725,-46580.762858605616,21233.927559154265,189745.65099634687,-130231.6397276729,-91297.46356371084,-284485.5870850453,105118.68686730623,-48080.7387765423,-179455.99399236648,-35603.837206924036,302911.22624958114,119853.18656539547,-325202.26870156184,-152792.3607660581,255970.47945354617,-157455.81050604602,-69527.71970645427,-142021.25375187435,47625.58373197639,58000.462068639354,121427.88630226496,-135151.41934701055,,-207853.89604463606,-82705.40573535078
3,-2338394.3147713877,783005.8662091647,594359.0497254841,-5084061.9807680175,-2568776.694766818,2927426.0019402336,-16380718.25440752,-1668639.9115543494,1024407.2972566239,-2711275.548017896,3136206.290830432,550210.5178452871,655456.3354226018,1404943.644612468,-1648981.3882998137,-762358.0491635336,1131770.7898121225,1278328.567664754,1249136.1603379294,1034146.2216095955,1108570.8926811412,2607403.505290356,1587721.1332635123,525054.9817684257,2528847.6030657403,-4121170.519346961,3272932.519754465,2121400.1328079165,1074609.3939301393,1061728.4075207715,-381534.6294018431,394327.7909487648,-238932.35853564023,-1537660.4993196721,11560499.310203072,769751.6804391921,26933398.581266753,-8508532.831715846,399387.1887009448,14134860.86299262,2336806.608808072,-3647075.527537838,-1036470.0962386269,-3096374.7702052477,1881974.916436662,-2798131.428912376,1522149.938356911,621533.0680882568,1130732.5913183975,-2452351.026974636,-540165.80334827,-991381.0672945835,1073722.2365354777,,1743167.2454361054,1949772.5137637367
4,-1791503.2616209658,-112568.12951178524,-85223.13791071379,-2568776.694766818,-283343.0863735887,312436.3010906358,278405.06362012064,-887129.7642159482,-143744.4352432754,193293.76779647914,-162237.97601141597,-78385.7192899263,-93323.14458933039,-164095.8824532461,97259.72664123401,-619816.1187695124,-90118.84981739493,607627.474463104,-159439.25385999354,-141917.9002156126,-156688.8027480207,-310832.38051517535,-219061.0020173094,-65038.22639119741,272161.3230303259,442921.1132312372,-337340.39723634097,-140233.7957160166,-154099.48237008345,528941.4664901574,54415.02899272182,-54148.464909094495,23786.36659815034,-280030.1606485642,-204153.02430805995,-106176.42333277523,-440411.57376742014,166905.20615045767,-55964.843233867636,-252041.47380114015,673325.7054743442,338693.2314052612,138887.1207907398,-616105.7400354793,-170820.3664837855,287190.0139087289,-178931.88346502272,442332.85582779686,85879.34947680705,62651.560117928086,-448226.3971148101,141116.50847700777,-154214.3930126215,,-241839.87387084262,814516.2079644515
5,2042362.0706708436,131809.565341198,99423.44962945282,2927426.0019402336,312436.3010906358,-344562.8050760338,-308233.1289786827,1015536.2336990053,166187.4024004013,-216182.51813914324,180803.9847640596,92912.20181056175,110657.90182939653,205814.36280872006,-108520.70364507947,711235.3735228644,100975.71387297145,-675233.7588990779,181902.99117458597,170837.11811945317,186507.29143237523,388040.00969830237,252334.64726887186,80470.7318898749,-300666.805254097,-500293.4978850552,380443.999515975,156681.57897566303,179789.05525012952,-588606.8315369047,-64452.58456985848,62322.0185530455,-26792.402830289695,283065.4797839047,226015.12205617694,122299.10946850441,487639.76991079294,-184749.26662156047,64681.55744165655,279437.82600501244,-742417.3429287364,-380763.7810816951,-159264.16618824046,680965.5833750517,191930.4080886695,-323834.1701991158,202973.26446014503,-517878.4616200086,-69469.5061554306,-69544.31002549907,528398.7870509806,-163913.2148574236,181522.19800121992,,278872.1547496011,-902357.3722831097
6,1912002.1827504248,245598.62637757827,178617.81809287396,-16380718.25440752,278405.06362012064,-308233.1289786827,-298313.4616303358,-6077292.482891001,272363.54426912614,-242507.55240316407,193264.69120084043,194504.5474194895,232441.22335267716,682079.6601856558,-117988.36918661368,720583.6404674136,115952.05145722057,-536634.3583766993,258577.35040283928,410737.25528596324,405832.94040158833,1243995.3499078446,397959.93320741144,241492.37001906594,-279633.7245304863,-634350.338711497,473469.84673191875,173387.62727154346,323257.66433157126,-469182.9290686195,-134095.32472537612,97411.21190875398,-32883.027220120486,-1902642.1145058868,218504.50594517065,192782.64670557503,472564.6750701644,-178187.1600481215,105624.16657484655,276736.28697137674,-599851.7441697803,-456068.89658831013,-239439.087496195,639235.970059942,228244.26488215118,-402309.31513742555,270432.61260991404,19663203.992135283,1082132.7862681258,-70208.07147943895,2333115.47410355,-281922.5313712089,355843.1397447101,,444811.7018203319,-715306.4424622762
7,-770143.1494085784,255788.9447777247,194128.41680018586,-1668639.9115543494,-887129.7642159482,1015536.2336990053,-6077292.482891001,-547703.9033738916,334413.86440448964,-881378.6881159542,1020504.3571210724,179826.0782575552,214226.18843742128,459691.0040890404,-536170.0426911889,-250976.09404665607,367994.7817113435,422370.07397091587,407312.02947360324,338137.7933227347,362363.4674131913,853082.2522073571,518169.7043891386,171765.95612770808,1020192.457949096,-1341970.6377437026,1065471.7350160356,689616.0181867396,350987.7500928448,350678.3599976773,-124693.56947456283,128685.18906725172,-77765.04974114007,-504185.84042722196,4274007.996454764,251216.10482613175,10016069.192146406,-3104986.978342127,130375.79465000531,4891252.678867511,776110.0966093547,-1186570.908902845,-338137.094733696,-1604379.840403379,612230.6512631233,-910879.607540123,495981.08435125265,204119.2332819935,370597.63282244955,-815302.5400381896,-177484.061046265,-323725.60563857545,350836.6992861918,,568946.5613803834,644909.1249539164
8,317901.3399552897,-164365.4162106585,-123494.55164060954,1024407.2972566239,-143744.4352432754,166187.4024004013,272363.54426912614,334413.86440448964,-205481.50973702446,263431.5548073146,-210147.10427907767,-118227.98986234845,-140916.0445907374,-311329.52921736997,128762.22338970682,110137.96053596794,-124616.08362432967,-96434.07615924459,-226347.82881528354,-225807.49235278924,-239514.4602057543,-577371.3360864889,-312087.49378916895,-116050.76273180587,209249.15409047375,627474.4003994741,-477077.5077082419,-189017.29676766376,-223335.44684859616,-86438.15854249832,81906.38383917105,-77096.74900204713,33575.9534183578,328369.47678205173,-198681.23837452044,-151260.16393107592,-433546.61914301984,160549.4590176149,-79971.66243740913,-271666.5128820418,-28915.83854112223,475751.4734958599,197372.28920384776,-506099.2082414416,-239482.35995598885,406068.63178097695,-253952.59732448473,-119197.61088814952,-245802.69192347696,71942.13985434672,98853.63714668328,202970.3755803848,-228040.47582575146,,-344836.37258815725,-114840.51040501399
9,-219415.020133157,233931.56502144533,170998.25661718682,-2711275.548017896,193293.76779647914,-216182.51813914324,-242507.55240316407,-881378.6881159542,263431.5548073146,-223871.82224889658,173372.7510828978,181803.37472413524,217133.15687101855,582813.3611954527,-107033.96529534532,-104660.19035224999,108205.08790021502,-88863.73472876952,251396.3438566312,374152.73319739976,376714.67032895144,1069993.2101434604,386036.28905330435,210478.27625404278,-213379.09577047086,-609655.977034089,453285.73971138283,158924.2668517743,309435.0323312483,-65058.654990168245,-125474.67273482923,94543.79561252384,-31376.47663201653,-851187.7667004489,177364.46561695336,187012.44946918052,384847.7446306936,-144161.61602689014,102192.34207907978,231601.1090480568,-248232.20728350032,-432201.8281903583,-232775.23078440086,495892.16727852117,215805.547585845,-385004.9424616257,261807.31156843615,295915.45108757354,608413.4299468948,-60002.26885106529,-221642.59760543425,-271348.71667836956,336309.2190671782,,431155.8076199915,-169401.23180109556
10,3359.9762108511172,-190031.95518108792,-138183.88501450486,3136206.290830432,-162237.97601141597,180803.9847640596,193264.69120084043,1020504.3571210724,-210147.10427907767,173372.7510828978,-134828.13196159582,-150166.69274622833,-179435.05350369704,-510432.2026843978,83082.43448817433,34477.20676158591,-83722.44391223775,141708.83691455366,-196966.5539390703,-315023.0284710357,-312861.9359034463,-933640.9953813177,-306356.67757882265,-182258.40597282213,173421.2358472441,472825.51976360934,-351185.93476242456,-123174.23717552706,-250084.9713953304,114444.67993765665,103552.2146938967,-74939.27936517897,24296.099212229656,916675.2876633422,-141408.01436577234,-148401.46266594378,-306537.2421695477,115051.263871001,-81480.39937787157,-183059.28702085064,255696.06479420216,334409.0774555069,183594.11540958125,-400893.2600538428,-166953.97274058944,298262.8190108464,-203799.40674297113,-334936.7005069851,-624147.9714130632,47168.26578790442,232986.60438349698,217928.1131282841,-275196.9331219445,,-342680.7746814544,224918.50234237657
11,192219.59627472452,-92421.25977479275,-69826.08385287573,550210.5178452871,-78385.7192899263,92912.20181056175,194504.5474194895,179826.0782575552,-118227.98986234845,181803.37472413524,-150166.69274622833,-65558.9454088809,-78113.64391719957,-168214.4142181099,90959.29624545248,65245.11570272609,-84474.99353139552,-72469.74811843218,-135780.72424631898,-123803.23329315518,-132333.03817878774,-312284.3732808938,-181220.35133939888,-62914.30208023836,138316.19416507627,397505.1524356563,-305662.382257971,-131802.20299853786,-126261.95433789595,-63037.63366376378,45447.12332048516,-44872.09870158539,21704.7518353884,174653.7875725814,-141708.98498765953,-87843.51569033136,-310057.84313861997,114185.54937168382,-46050.232303675395,-197452.2744962347,-57590.70694840537,312663.3484352331,116156.26103976846,-342872.1825335988,-158189.30299376344,260455.1776603695,-156660.81561118423,-64777.403856375684,-130626.78419919968,52510.21596005093,54403.14890750334,115638.06484922614,-127369.02974947605,,-199670.43964174748,-95560.57047465359
12,229236.99922331507,-110133.62153769325,-83212.34946182506,655456.3354226018,-93323.14458933039,110657.90182939653,232441.22335267716,214226.18843742128,-140916.0445907374,217133.15687101855,-179435.05350369704,-78113.64391719957,-93072.29121603558,-200384.81189018217,108669.63208873186,77795.70924700939,-100867.9115640548,-86585.37216504548,-161903.7516309431,-147497.49824553964,-157670.01878971737,-372010.4379701919,-216015.53477682467,-74948.50831843316,165123.6084885945,474258.7988112971,-364729.4147490636,-157437.31194739262,-150467.13298733332,-75297.72360269242,54150.3258046842,-53489.10953156614,25901.495090160177,208038.634772797,-169345.96234333058,-104710.12365691013,-370539.56294903683,136449.43195961355,-54887.849467496795,-236013.5804005836,-69188.08762836692,373194.12683811516,138476.66091246245,-409462.8409657688,-188826.17612556904,310789.82773417985,-186855.84275464635,-77177.47342546054,-155593.13434468443,62766.7069754025,64824.76337179031,137815.98864338914,-151769.92502317575,,-238001.62272382103,-114264.98421985103
13,537561.7411123507,-239340.44686119026,-181528.59836659,1404943.644612468,-164095.8824532461,205814.36280872006,682079.6601856558,459691.0040890404,-311329.52921736997,582813.3611954527,-510432.2026843978,-168214.4142181099,-200384.81189018217,-425254.69146103883,302791.0446560543,179809.02416234426,-263854.40885912627,-234193.44236183402,-370096.7565569569,-315463.59328202606,-338770.09627482464,-789871.0869979343,-480619.77074728813,-159318.88756609132,425992.4103387125,1142964.5150468426,-889854.0331793202,-429380.7759588778,-328214.96374115435,-199930.0694800539,116654.08936317071,-119228.63108254297,63828.60294818151,441056.7504477961,-496034.88161384355,-232996.80832197657,-1089593.4381281938,397981.875966024,-121339.83554951593,-707947.6116786556,-271415.34648594016,937787.8622580478,311429.6441504709,-1102861.5322266577,-477472.6394588003,759181.3042989444,-438326.51224131003,-167156.649304927,-328998.4456465571,188150.6236144711,141851.34708758147,302269.07946089597,-328350.0633222918,,-528372.6677872742,-328020.91961110785
14,-50941.826194903886,115753.70562396395,84317.21459585671,-1648981.3882998137,97259.72664123401,-108520.70364507947,-117988.36918661368,-536170.0426911889,128762.22338970682,-107033.96529534532,83082.43448817433,90959.29624545248,108669.63208873186,302791.0446560543,-51235.37843048738,-35781.25573432044,51716.18989124459,-69522.75669500775,121349.71026452855,189551.00732907455,189151.6600899822,554597.5144709875,188017.6873894255,108568.91545235037,-105134.52944150829,-292079.2682731413,216984.6918972499,76014.63141835421,152590.1139317642,-54715.14326246509,-62739.96795437139,46009.966856933366,-15011.310345359232,-499317.0675133847,86318.9198078716,91079.88300803374,187180.96718440906,-70202.50334630387,49933.81644739512,112097.54817729806,-143122.58777788412,-206641.60794186915,-112886.64452566998,243498.22647710616,103165.87701766995,-184285.14192100536,125783.67511242552,177504.13389958846,347436.2250394894,-28941.18914865602,-127701.42565530844,-133239.60506036278,167221.88283709885,,210211.4363057628,-116260.12129685357
15,-395390.9997725452,89472.51161271981,66931.21048378796,-762358.0491635336,-619816.1187695124,711235.3735228644,720583.6404674136,-250976.09404665607,110137.96053596794,-104660.19035224999,34477.20676158591,65245.11570272609,77795.70924700939,179809.02416234426,-35781.25573432044,-127346.18165381429,55413.79763566668,234054.0708159004,119135.26626655461,126535.79627851461,132759.47213404434,332536.9272726136,166499.64256102836,66457.31827119975,829849.9080021508,-320879.03493019426,241459.27412919808,67261.84416970036,121053.12856577839,192902.1671269424,-45165.90173053366,41087.47045646539,-16818.94410946966,-220871.62921613443,-535728.2472194524,80693.63314544407,-1120271.5781648047,450487.21109450504,42846.99774316738,-427412.165652503,467481.9809611564,-232239.64037681487,-104673.40107989167,-1913997.3074826824,115696.9261365963,-205279.59638620392,132067.6011886932,95534.76836845191,159045.97071879377,61150.90265440699,-84602.94835616207,-109425.09125516092,124884.89005701222,,184224.41178182838,364800.16533446766
16,128023.49138677906,-109599.20432479598,-80330.55357325629,1131770.7898121225,-90118.84981739493,100975.71387297145,115952.05145722057,367994.7817113435,-124616.08362432967,108205.08790021502,-83722.44391223775,-84474.99353139552,-100867.9115640548,-263854.40885912627,51716.18989124459,55413.79763566668,-52288.31154560484,26917.304994717873,-120190.82784450799,-172298.230682013,-174586.63868443453,-485156.2687450136,-183149.40061771913,-95739.32485368702,101087.11389715424,293583.76736098947,-218482.105015356,-76806.33749245503,-145357.05003426288,17702.885628236196,58329.05703776833,-44884.329298646866,15134.368881995395,360302.49409388466,-84785.25026612528,-88727.99015121206,-184050.0407810032,68885.44876148224,-48354.381104790955,-111139.9070847086,103637.44527867628,208647.20622959433,110837.95437602828,-235519.78797733656,-104202.9374915192,185589.0001787213,-125713.22412877432,-124627.21877201465,-260880.0456934291,28862.6642700438,95228.45601256347,127894.53407323711,-156986.52212463354,,-204380.34539622706,60036.62559522948
17,730321.1718953274,-91248.7814275394,-65901.21559881087,1278328.567664754,607627.474463104,-675233.7588990779,-536634.3583766993,422370.07397091587,-96434.07615924459,-88863.73472876952,141708.83691455366,-72469.74811843218,-86585.37216504548,-234193.44236183402,-69522.75669500775,234054.0708159004,26917.304994717873,-432399.3774229188,-73124.7048407107,-150454.48352052103,-150718.39836502975,-430175.5568540362,-136307.2755816576,-84692.82028750902,-592947.7582549764,74650.87754513946,-34191.51971904528,79212.67847304106,-119290.92101316855,-357309.66324357083,49983.080522834956,-33040.35179892144,1095.230474920794,349949.79177611764,395488.6461618332,-65995.88818453117,843704.675726246,-326777.79448090546,-37299.85795665696,428197.6563847904,-799866.4318714797,-21472.280724565186,76950.50751941034,1319707.3811761115,16918.961658938795,27173.936820802217,-56441.942415604855,-164718.55493276304,-244252.12169815387,-93164.64221115765,148621.40182887553,102532.88574108838,-132759.8299444471,,-154056.720375892,-666808.5036882896
18,334637.5675241607,-185676.31516887335,-138630.96557019136,1249136.1603379294,-159439.25385999354,181902.99117458597,258577.35040283928,407312.02947360324,-226347.82881528354,251396.3438566312,-196966.5539390703,-135780.72424631898,-161903.7516309431,-370096.7565569569,121349.71026452855,119135.26626655461,-120190.82784450799,-73124.7048407107,-239401.11174821545,-263072.99837160745,-276312.4053003363,-685315.7381081253,-340547.0446442428,-137288.78425091403,208440.96338679997,634125.2898138721,-478047.9745901546,-179347.17047153309,-250745.4354011902,-69006.30690379397,93994.88293956268,-83929.60679242539,33426.32611457631,403149.9288565256,-188784.3689122457,-165032.3589095695,-411192.8762950511,152846.74839428498,-88018.36588463372,-254529.58157637776,33528.60141902808,468172.70803556405,212530.9091433704,-496785.13245386805,-234857.06061359626,406562.8879294512,-262147.63702432904,-143575.16302613204,-301256.2332078207,67056.94486509814,117362.43892743716,225947.07106851996,-259626.9689957887,,-377369.1904547503,-71198.19486990281
19,375098.4806790033,-175248.93125648922,-132628.77231688992,1034146.2216095955,-141917.9002156126,170837.11811945317,410737.25528596324,338137.7933227347,-225807.49235278924,374152.73319739976,-315023.0284710357,-123803.23329315518,-147497.49824553964,-315463.59328202606,189551.00732907455,126535.79627851461,-172298.230682013,-150454.48352052103,-263072.99837160745,-233053.5327286912,-249642.15826084558,-585794.4174466068,-347163.9391434635,-118085.37562134744,280309.63433273113,786548.9379480806,-607677.6688846551,-272724.7238489522,-239813.66175980718,-129812.63625463305,85837.35599715814,-86029.20798570603,43313.91322538761,326915.30983730586,-299067.72965696955,-168289.52826508263,-655217.1550405285,240637.84079661482,-87976.48820728487,-420270.3877361759,-142245.23047239185,628524.6308980224,223533.06657801254,-704312.6049786167,-318730.9437169196,518042.8599383559,-306719.9980134784,-122260.4144435918,-244300.36964010927,111839.72503650899,103111.11545049299,220162.71205006793,-241032.9967122159,,-382149.361263809,-203703.94906945128
20,391895.60933636175,-186802.85020229954,-141210.2141162171,1108570.8926811412,-156688.8027480207,186507.29143237523,405832.94040158833,362363.4674131913,-239514.4602057543,376714.67032895144,-312861.9359034463,-132333.03817878774,-157670.01878971737,-338770.09627482464,189151.6600899822,132759.47213404434,-174586.63868443453,-150718.39836502975,-276312.4053003363,-249642.15826084558,-267028.0924786985,-628967.7397190655,-367478.65463338397,-126740.0290028302,285247.3838343997,814154.6827670817,-626939.1807558095,-273534.6510865331,-255337.1325480125,-130758.15455682647,91740.20859543042,-91014.78244634935,44568.035059771755,351456.98637149314,-295624.98400624574,-178132.02091453574,-647069.2823260895,238107.9077787509,-93300.14317350398,-412947.9277257976,-126956.8788235165,643427.0294583843,235876.96033939236,-709799.3016041485,-325760.3657778219,534288.6058718252,-319833.7688518761,-130683.39924692168,-262801.81819488545,109848.9694400551,109896.53606804508,234030.51944817713,-257273.17674462456,,-404771.5092943111,-200453.55433798197
21,993522.5522567062,-444168.69005390786,-336829.44976653793,2607403.505290356,-310832.38051517535,388040.00969830237,1243995.3499078446,853082.2522073571,-577371.3360864889,1069993.2101434604,-933640.9953813177,-312284.3732808938,-372010.4379701919,-789871.0869979343,554597.5144709875,332536.9272726136,-485156.2687450136,-430175.5568540362,-685315.7381081253,-585794.4174466068,-628967.7397190655,-1467089.8971994931,-891055.332436774,-295905.82224060845,783752.6094474223,2111005.4740058444,-1642484.3654231022,-787533.801457996,-609010.0871381514,-367527.14621432236,216559.70083939726,-221029.47828485828,117751.4044475431,819028.0362198234,-904787.2048072618,-431967.9895481941,-1986971.3018490768,726130.0035840138,-225023.57688323114,-1289549.3199709293,-491441.83969260467,1728236.767347811,577106.5937870275,-2023016.6374001114,-879627.7396888175,1401198.8304389871,-810661.3308893286,-310064.27513191383,-611044.602752767,342812.7035873516,262994.08273038187,560738.6896805326,-609460.7663681336,,-979681.2539618263,-601025.7120802705
22,477960.01229618164,-251043.22863403344,-188358.8346842318,1587721.1332635123,-219061.0020173094,252334.64726887186,397959.93320741144,518169.7043891386,-312087.49378916895,386036.28905330435,-306356.67757882265,-181220.35133939888,-216015.53477682467,-480619.77074728813,188017.6873894255,166499.64256102836,-183149.40061771913,-136307.2755816576,-340547.0446442428,-347163.9391434635,-367478.65463338397,-891055.332436774,-472982.88935255207,-178981.2402812111,309656.6281517989,933554.2858990999,-708259.0762231378,-276541.41309112817,-340650.6543943101,-123286.4493918031,125525.18520355975,-116780.95779028368,49762.375755572306,509869.98665854405,-290364.19478498487,-229235.1571661496,-633309.8187583297,234752.24535911073,-121438.90401303944,-395631.77375930926,-22130.48511187243,702982.6481737905,298209.6314234353,-746004.119564287,-353544.8062092236,602713.9602840792,-379835.89935644355,-184241.4717138558,-381610.8876865964,104649.57318725684,152324.60162910228,309002.47258912964,-348888.6394180939,,-522960.1281821352,-157139.54038343328
23,198274.06424823203,-89412.93241221173,-67781.49954316822,525054.9817684257,-65038.22639119741,80470.7318898749,241492.37001906594,171765.95612770808,-116050.76273180587,210478.27625404278,-182258.40597282213,-62914.30208023836,-74948.50831843316,-159318.88756609132,108568.91545235037,66457.31827119975,-95739.32485368702,-84692.82028750902,-137288.78425091403,-118085.37562134744,-126740.0290028302,-295905.82224060845,-178981.2402812111,-59677.33642544652,154860.4252815773,420549.98330940004,-326767.84049447096,-154599.6651744281,-122555.12087679617,-72483.38379096422,43629.036396707605,-44388.52366143413,23400.885551658583,165134.7173322746,-175683.1231501932,-86765.71935717705,-385617.5086425994,141072.90512058506,-45226.306817363424,-249673.48124911863,-93714.1436745221,342679.2330645358,115800.53165913947,-397320.77264347876,-174287.0270680729,278728.1613793229,-161966.23532108462,-62368.26384658056,-123242.40732630198,66404.15746014989,52845.73480215293,112785.93937493478,-122736.02946802191,,-196824.5792153692,-117683.27169510612
24,2212295.9852229487,181054.6424045597,133207.4147512219,2528847.6030657403,272161.3230303259,-300666.805254097,-279633.7245304863,1020192.457949096,209249.15409047375,-213379.09577047086,173421.2358472441,138316.19416507627,165123.6084885945,425992.4103387125,-105134.52944150829,829849.9080021508,101087.11389715424,-592947.7582549764,208440.96338679997,280309.63433273113,285247.3838343997,783752.6094474223,309656.6281517989,154860.4252815773,-267238.356397254,-532655.5147004828,400315.79116542556,153394.67324940732,241013.2567073139,-521219.4709766872,-95537.11699075557,76024.11267418138,-27946.893801019618,-389219.3844737696,204926.59426184875,150031.24792928825,442702.22758605884,-167300.975893256,81244.55548690823,256671.87831620694,-629362.1033157512,-391188.76943146804,-189334.7813734235,608076.8342623785,196310.86343148732,-340372.3073566633,223035.19025777327,-983471.7384891169,367535.55030194303,-64559.83809621249,1108483.9245018489,-213209.92838781996,258198.12381176898,,344813.0806811002,-779047.5814389843
25,-856480.2606609317,531383.039824838,393486.15438139194,-4121170.519346961,442921.1132312372,-500293.4978850552,-634350.338711497,-1341970.6377437026,627474.4003994741,-609655.977034089,472825.51976360934,397505.1524356563,474258.7988112971,1142964.5150468426,-292079.2682731413,-320879.03493019426,293583.76736098947,74650.87754513946,634125.2898138721,786548.9379480806,814154.6827670817,2111005.4740058444,933554.2858990999,420549.98330940004,-532655.5147004828,-1607802.7926296834,1203161.3496987808,433366.6619710863,711839.4412888658,87601.35114142245,-274871.2524169923,229455.85901557512,-83665.29793814318,-1333686.0122091155,463497.42225089064,452343.0287066044,1007837.332663676,-375916.7249021399,243756.4473899986,616390.6212595149,-288614.047047666,-1160918.1204662481,-573894.5441721294,1254315.0700116418,580807.6766410285,-1022528.9811279054,677747.7337880322,465797.80557195895,989450.7454161553,-161348.84192018636,-372249.220719335,-634506.8102336047,750887.1001636983,,1037991.1273427637,-3305.9487695462462
26,635135.8886968808,-406630.6128935689,-300592.741500308,3272932.519754465,-337340.39723634097,380443.999515975,473469.84673191875,1065471.7350160356,-477077.5077082419,453285.73971138283,-351185.93476242456,-305662.382257971,-364729.4147490636,-889854.0331793202,216984.6918972499,241459.27412919808,-218482.105015356,-34191.51971904528,-478047.9745901546,-607677.6688846551,-626939.1807558095,-1642484.3654231022,-708259.0762231378,-326767.84049447096,400315.79116542556,1203161.3496987808,-899308.0021083279,-322072.4673518521,-543812.2896097625,-47998.99687539259,211315.88116310255,-173989.2093691726,62485.140241092355,1058508.637738816,-345992.08103568666,-343167.99651984195,-752108.6103557793,280704.3588377595,-185293.502965511,-458972.29380071687,248453.0253477805,865786.5894455251,434163.03296861117,-940799.7673104285,-432980.38566079317,764214.3038873189,-508794.8127223149,-368520.63800517475,-783351.4923740821,119988.37260033326,292848.72138256696,483667.98928365606,-575882.6480198415,,-788002.9965862756,36210.289558765886
